customer_id,first_name,last_name,age,gender,annual_income,household_size,loyalty_level,loyalty_points,customer_segment,preferred_channel,home_store_id,city,state,region,signup_date,email_opt_in
20200,Avery,Taylor,45.0,Prefer Not to Say,152700.0,6,Bronze,3511,Tech Enthusiast,Mobile App,145,Minneapolis,MN,Midwest,2023-03-09,True
20201,Rachel,Mitchell,35.0,Female,149200.0,3,Platinum,39954,Retiree,Online,128,Louisville,KY,South,2023-04-17,False
20202,Daniel,Moore,62.0,Male,161400.0,2,Gold,22045,Budget Shopper,Mobile App,134,Fresno,CA,West,2017-10-17,True
20203,Michelle,Thomas,19.0,Female,116200.0,5,Platinum,39097,Budget Shopper,Curbside Pickup,122,Washington,DC,Northeast,2020-05-17,True
20204,Jennifer,Moore,80.0,Female,31200.0,3,Platinum,32597,Tech Enthusiast,Online,131,Milwaukee,WI,Midwest,2017-09-12,True
20205,Robert,Mitchell,48.0,Male,112800.0,3,Platinum,30115,Budget Shopper,Online,129,Memphis,TN,South,2023-04-01,True
20206,Wei,Brown,51.0,Male,126400.0,1,Platinum,47512,Budget Shopper,Curbside Pickup,126,Detroit,MI,Midwest,2017-09-19,True
20207,Rachel,Wright,66.0,Female,36800.0,5,Platinum,40506,Tech Enthusiast,Online,133,Tucson,AZ,West,2016-12-17,False
20208,Daniel,Turner,18.0,Male,63500.0,1,Silver,7842,Bulk Buyer,Curbside Pickup,101,New York,NY,Northeast,2016-09-25,True
20209,Sofia,Jones,23.0,Female,165200.0,3,Gold,25410,Budget Shopper,In-Store,103,Chicago,IL,Midwest,2016-04-09,True
20210,Andrew,Kim,74.0,Male,35900.0,1,Platinum,41297,Family Household,Mobile App,129,Memphis,TN,South,2021-02-20,False
20211,Ryan,Hernandez,37.0,Male,177900.0,2,Silver,6362,Young Professional,Curbside Pickup,125,Boston,MA,Northeast,2024-07-13,True
20212,Patricia,Kim,23.0,Female,142100.0,4,Gold,29052,Young Professional,Curbside Pickup,146,Tulsa,OK,South,2020-01-01,True
20213,Casey,Turner,60.0,Non-Binary,50500.0,5,Gold,28198,Young Professional,Curbside Pickup,143,Miami,FL,South,2022-10-07,False
20214,Andrew,Carter,77.0,Male,128500.0,6,Platinum,35426,Tech Enthusiast,Curbside Pickup,124,Las Vegas,NV,West,2016-09-04,True
20215,Luis,Chen,76.0,Male,100700.0,6,Platinum,31023,Bulk Buyer,Online,131,Milwaukee,WI,Midwest,2023-12-17,True
20216,Susan,Jones,51.0,Female,146000.0,1,Bronze,4567,Budget Shopper,Mobile App,131,Milwaukee,WI,Midwest,2023-12-08,False
20217,Patricia,Adams,65.0,Female,154800.0,2,Silver,7973,Tech Enthusiast,Online,139,Colorado Springs,CO,West,2020-08-04,True
20218,Avery,Garcia,18.0,Prefer Not to Say,84500.0,2,Silver,9190,Tech Enthusiast,In-Store,128,Louisville,KY,South,2023-04-15,True
20219,Anthony,Brown,20.0,Male,23600.0,2,Bronze,4972,Family Household,Curbside Pickup,121,Nashville,TN,South,2020-01-09,True
20220,Robert,Johnson,40.0,Male,114200.0,4,Gold,28628,Family Household,Curbside Pickup,115,Charlotte,NC,South,2022-04-22,False
20221,Amy,Nguyen,24.0,Female,154200.0,4,Silver,12723,Budget Shopper,In-Store,149,Wichita,KS,Midwest,2018-09-23,True
20222,Nicole,Patel,27.0,Female,189600.0,5,Platinum,46284,Tech Enthusiast,Curbside Pickup,143,Miami,FL,South,2016-04-22,True
20223,Karen,Garcia,39.0,Female,129100.0,2,Silver,6722,Retiree,In-Store,124,Las Vegas,NV,West,2019-03-03,True
20224,Linda,Garcia,77.0,Female,143900.0,1,Platinum,43385,Retiree,Online,126,Detroit,MI,Midwest,2024-09-14,False
20225,Carlos,Jones,64.0,Male,110600.0,6,Platinum,32803,Young Professional,Curbside Pickup,102,Los Angeles,CA,West,2020-09-08,True
20226,Daniel,Davis,36.0,Male,101900.0,1,Gold,20384,Bulk Buyer,Curbside Pickup,130,Baltimore,MD,Northeast,2016-12-05,False
20227,Raj,Carter,30.0,Male,95500.0,4,Bronze,1641,Bulk Buyer,Curbside Pickup,121,Nashville,TN,South,2022-08-07,True
20228,Jason,Jones,49.0,Male,33300.0,3,Silver,6270,Budget Shopper,Mobile App,126,Detroit,MI,Midwest,2022-08-03,False
20229,Steven,Williams,64.0,Male,30300.0,5,Gold,18394,Bulk Buyer,Online,135,Sacramento,CA,West,2021-02-21,False
20230,Elena,Smith,43.0,Female,147800.0,5,Gold,16569,Retiree,In-Store,122,Washington,DC,Northeast,2021-05-07,True
20231,Karen,Perez,50.0,Female,71400.0,5,Platinum,35732,Tech Enthusiast,Mobile App,113,San Jose,CA,West,2021-04-16,True
20232,Carlos,Campbell,49.0,Male,87600.0,1,Gold,18141,Retiree,Curbside Pickup,119,Denver,CO,West,2024-07-16,True
20233,Alex,Thomas,54.0,Non-Binary,155600.0,2,Silver,6956,Bulk Buyer,Curbside Pickup,121,Nashville,TN,South,2017-04-14,False
20234,Quinn,Evans,65.0,Prefer Not to Say,66600.0,3,Platinum,34471,Bulk Buyer,Mobile App,129,Memphis,TN,South,2022-10-12,True
20235,Linda,Lopez,18.0,Female,22400.0,3,Platinum,34950,Budget Shopper,Online,129,Memphis,TN,South,2019-01-14,False
20236,Patricia,Mitchell,60.0,Female,104000.0,2,Platinum,35452,Family Household,Online,144,Oakland,CA,West,2017-06-11,False
20237,Amy,Mitchell,45.0,Female,78800.0,3,Platinum,34641,Young Professional,Mobile App,106,Philadelphia,PA,Northeast,2022-07-05,True
20238,Kevin,Chen,84.0,Male,73100.0,1,Bronze,1728,Bulk Buyer,Online,120,Oklahoma City,OK,South,2017-02-14,False
20239,Raj,Smith,26.0,Male,58700.0,4,Silver,12507,Young Professional,Mobile App,145,Minneapolis,MN,Midwest,2021-01-01,True
20240,Jennifer,Hernandez,62.0,Female,120500.0,4,Silver,14972,Family Household,In-Store,123,El Paso,TX,South,2019-03-05,False
20241,Amy,Williams,75.0,Female,112000.0,5,Bronze,5650,Family Household,Curbside Pickup,127,Portland,OR,West,2024-05-23,False
20242,Karen,Garcia,40.0,Female,163900.0,3,Bronze,836,Family Household,Online,136,Mesa,AZ,West,2021-07-16,True
20243,David,Parker,23.0,Male,117000.0,5,Silver,10009,Tech Enthusiast,In-Store,147,Tampa,FL,South,2022-02-28,True
20244,Marcus,Adams,77.0,Male,107800.0,2,Gold,21169,Bulk Buyer,Curbside Pickup,115,Charlotte,NC,South,2023-12-09,True
20245,Jennifer,Miller,73.0,Female,133000.0,3,Silver,9449,Tech Enthusiast,Mobile App,142,Virginia Beach,VA,South,2021-01-05,True
20246,Riley,Mitchell,66.0,Non-Binary,163100.0,3,Silver,13636,Bulk Buyer,Online,101,New York,NY,Northeast,2019-12-22,True
20247,David,Jones,78.0,Male,62800.0,4,Platinum,33832,Tech Enthusiast,Online,135,Sacramento,CA,West,2019-03-13,True
20248,Michael,Scott,80.0,Male,147600.0,3,Silver,13478,Retiree,Mobile App,150,Cleveland,OH,Midwest,2019-03-03,False
20249,Deborah,Turner,47.0,Female,46000.0,3,Silver,8340,Young Professional,Online,135,Sacramento,CA,West,2021-12-02,False
20250,Robert,Baker,80.0,Male,65900.0,3,Gold,20832,Young Professional,Online,137,Atlanta,GA,South,2023-02-14,False
20251,Sofia,Gonzalez,78.0,Female,113200.0,2,Platinum,43363,Bulk Buyer,In-Store,143,Miami,FL,South,2018-05-18,False
20252,Anthony,Garcia,39.0,Male,129000.0,4,Platinum,43133,Budget Shopper,In-Store,104,Houston,TX,South,2017-01-23,True
20253,Steven,Chen,45.0,Male,110000.0,1,Platinum,47887,Tech Enthusiast,Online,116,Indianapolis,IN,Midwest,2023-02-18,True
20254,Amy,Kim,47.0,Female,82300.0,5,Silver,7944,Family Household,Mobile App,130,Baltimore,MD,Northeast,2022-09-11,True
20255,Sofia,Phillips,61.0,Female,91400.0,4,Platinum,31072,Tech Enthusiast,In-Store,119,Denver,CO,West,2018-05-16,True
20256,Lisa,Patel,31.0,Female,139500.0,1,Platinum,36159,Retiree,Curbside Pickup,136,Mesa,AZ,West,2019-12-06,True
20257,Alex,Phillips,53.0,Prefer Not to Say,26600.0,4,Gold,17702,Family Household,Mobile App,126,Detroit,MI,Midwest,2022-04-09,True
20258,Carlos,Rodriguez,39.0,Male,26600.0,5,Platinum,33876,Tech Enthusiast,Curbside Pickup,123,El Paso,TX,South,2020-10-15,False
20259,Karen,Moore,79.0,Female,159600.0,6,Platinum,31203,Family Household,Online,148,New Orleans,LA,South,2016-02-18,True
20260,Wei,Lopez,72.0,Male,70500.0,3,Platinum,32130,Budget Shopper,Mobile App,142,Virginia Beach,VA,South,2022-09-02,True
20261,Ryan,Hernandez,71.0,Male,176700.0,1,Silver,8057,Retiree,Mobile App,135,Sacramento,CA,West,2018-09-25,False
20262,Angela,Campbell,37.0,Female,117000.0,3,Gold,20146,Tech Enthusiast,Curbside Pickup,140,Omaha,NE,Midwest,2022-04-18,True
20263,Michelle,Garcia,33.0,Female,78600.0,1,Bronze,3799,Family Household,Curbside Pickup,101,New York,NY,Northeast,2022-11-09,True
20264,Carlos,Nguyen,52.0,Male,91000.0,3,Platinum,33873,Retiree,Mobile App,111,Austin,TX,South,2017-02-21,True
20265,Andrew,Lopez,35.0,Male,22700.0,5,Silver,7037,Family Household,Curbside Pickup,122,Washington,DC,Northeast,2016-04-26,True
20266,Nicole,Patel,40.0,Female,82400.0,5,Platinum,38651,Family Household,Mobile App,132,Albuquerque,NM,West,2016-08-04,False
20267,Jennifer,Parker,63.0,Female,77400.0,4,Gold,22088,Retiree,Mobile App,114,Columbus,OH,Midwest,2017-11-26,False
20268,Lisa,Jones,28.0,Female,78700.0,3,Platinum,47433,Retiree,Mobile App,116,Indianapolis,IN,Midwest,2021-02-10,True
20269,Linda,Wright,79.0,Female,176000.0,1,Platinum,39976,Young Professional,Mobile App,116,Indianapolis,IN,Midwest,2024-06-04,True
20270,Daniel,Campbell,56.0,Male,133300.0,5,Platinum,31259,Family Household,Mobile App,140,Omaha,NE,Midwest,2019-07-07,True
20271,Raj,Wilson,64.0,Male,150800.0,3,Gold,28335,Budget Shopper,Online,140,Omaha,NE,Midwest,2021-10-14,True
20272,Aisha,Collins,41.0,Female,126700.0,3,Platinum,44847,Budget Shopper,Mobile App,127,Portland,OR,West,2017-04-15,True
20273,Wei,Jones,81.0,Male,94900.0,6,Platinum,43481,Family Household,Curbside Pickup,102,Los Angeles,CA,West,2024-05-05,True
20274,Nicole,Evans,36.0,Female,171200.0,5,Platinum,47390,Young Professional,In-Store,132,Albuquerque,NM,West,2019-03-14,False
20275,Marcus,Johnson,77.0,Male,144000.0,1,Gold,18266,Bulk Buyer,Curbside Pickup,144,Oakland,CA,West,2020-04-05,True
20276,James,Perez,41.0,Male,179600.0,4,Platinum,36256,Family Household,Online,127,Portland,OR,West,2024-04-24,True
20277,James,Williams,52.0,Male,145100.0,4,Gold,28875,Budget Shopper,In-Store,149,Wichita,KS,Midwest,2021-12-10,False
20278,Nicole,Carter,79.0,Female,50500.0,2,Gold,22874,Tech Enthusiast,Online,116,Indianapolis,IN,Midwest,2022-11-17,True
20279,Brian,Nguyen,35.0,Male,176000.0,5,Silver,13746,Bulk Buyer,Online,146,Tulsa,OK,South,2016-12-16,False
20280,Joshua,Mitchell,59.0,Male,59400.0,2,Silver,13625,Young Professional,Online,150,Cleveland,OH,Midwest,2024-01-08,True
20281,Deborah,Scott,69.0,Female,50200.0,3,Silver,11031,Bulk Buyer,Curbside Pickup,141,Raleigh,NC,South,2020-12-06,True
20282,Patricia,Roberts,67.0,Female,68400.0,1,Platinum,37789,Budget Shopper,Mobile App,127,Portland,OR,West,2017-08-13,True
20283,Eric,Miller,81.0,Male,153700.0,1,Bronze,624,Family Household,Online,121,Nashville,TN,South,2021-11-01,True
20284,Omar,Perez,36.0,Male,106100.0,6,Gold,22518,Young Professional,Online,113,San Jose,CA,West,2024-09-21,True
20285,Andrew,Scott,81.0,Male,154900.0,2,Gold,18281,Retiree,Online,123,El Paso,TX,South,2016-05-14,False
20286,Karen,Davis,41.0,Female,170900.0,1,Silver,11993,Budget Shopper,Online,107,San Antonio,TX,South,2020-10-03,True
20287,Angela,Chen,79.0,Female,113100.0,4,Silver,10253,Retiree,In-Store,140,Omaha,NE,Midwest,2017-06-08,True
20288,Deborah,Wilson,36.0,Female,80100.0,6,Platinum,34483,Retiree,Curbside Pickup,124,Las Vegas,NV,West,2020-02-18,False
20289,Robert,Nelson,76.0,Male,90500.0,1,Platinum,37773,Family Household,Online,112,Fort Worth,TX,South,2023-05-23,False
20290,Michael,Martin,57.0,Male,189000.0,2,Bronze,2126,Family Household,Online,145,Minneapolis,MN,Midwest,2019-05-27,True
20291,Sofia,Davis,69.0,Female,27500.0,2,Platinum,42004,Retiree,Curbside Pickup,126,Detroit,MI,Midwest,2018-04-19,True
20292,Jordan,Perez,47.0,Non-Binary,142300.0,2,Silver,15858,Tech Enthusiast,Curbside Pickup,126,Detroit,MI,Midwest,2023-02-15,True
20293,Steven,Gonzalez,56.0,Male,42600.0,6,Platinum,40648,Bulk Buyer,Curbside Pickup,129,Memphis,TN,South,2018-10-05,True
20294,Luis,Hernandez,84.0,Male,156900.0,2,Gold,18984,Tech Enthusiast,Online,148,New Orleans,LA,South,2016-05-16,False
20295,Steven,Nelson,76.0,Male,143400.0,5,Platinum,43845,Young Professional,Mobile App,138,Kansas City,MO,Midwest,2016-02-13,True
20296,Morgan,Patel,83.0,Non-Binary,74200.0,6,Platinum,35061,Tech Enthusiast,Mobile App,126,Detroit,MI,Midwest,2018-04-03,False
20297,Priya,Mitchell,59.0,Female,51700.0,4,Silver,7487,Tech Enthusiast,Curbside Pickup,124,Las Vegas,NV,West,2018-04-17,True
20298,Omar,Hernandez,44.0,Male,55800.0,2,Gold,19071,Bulk Buyer,Mobile App,122,Washington,DC,Northeast,2016-09-19,False
20299,Jason,Davis,76.0,Male,145700.0,2,Platinum,46952,Bulk Buyer,Mobile App,138,Kansas City,MO,Midwest,2017-06-06,True
20300,Rachel,Davis,41.0,Female,127200.0,5,Bronze,3608,Bulk Buyer,In-Store,131,Milwaukee,WI,Midwest,2020-05-08,False
20301,Daniel,Davis,64.0,Male,85300.0,6,Gold,23619,Young Professional,In-Store,145,Minneapolis,MN,Midwest,2018-07-10,False
20302,Omar,Roberts,46.0,Male,187500.0,6,Gold,17049,Retiree,Mobile App,145,Minneapolis,MN,Midwest,2023-05-15,False
20303,Jason,Smith,62.0,Male,113700.0,2,Silver,11061,Bulk Buyer,Mobile App,133,Tucson,AZ,West,2020-12-14,False
20304,Linda,Patel,46.0,Female,31000.0,4,Gold,16072,Budget Shopper,Curbside Pickup,136,Mesa,AZ,West,2016-09-17,False
20305,Robert,Smith,68.0,Male,37600.0,2,Platinum,44579,Family Household,In-Store,115,Charlotte,NC,South,2022-02-01,False
20306,Andrew,Anderson,67.0,Male,111400.0,6,Silver,13846,Budget Shopper,Mobile App,104,Houston,TX,South,2017-12-08,False
20307,Wei,Turner,82.0,Male,130600.0,1,Platinum,47729,Bulk Buyer,Mobile App,124,Las Vegas,NV,West,2018-07-22,False
20308,Luis,Nelson,18.0,Male,31600.0,3,Bronze,1363,Family Household,Mobile App,104,Houston,TX,South,2019-08-01,False
20309,Nancy,Scott,84.0,Female,169700.0,2,Bronze,2484,Retiree,Curbside Pickup,126,Detroit,MI,Midwest,2021-01-21,True
20310,Elena,Johnson,56.0,Female,188900.0,1,Platinum,44484,Retiree,In-Store,131,Milwaukee,WI,Midwest,2023-12-11,True
20311,James,Gonzalez,83.0,Male,131600.0,3,Gold,17686,Family Household,Mobile App,144,Oakland,CA,West,2024-05-20,False
20312,Susan,Moore,78.0,Female,92500.0,1,Silver,11412,Bulk Buyer,Mobile App,148,New Orleans,LA,South,2020-12-18,False
20313,Carlos,Perez,46.0,Male,62400.0,5,Gold,28998,Bulk Buyer,In-Store,137,Atlanta,GA,South,2022-02-23,True
20314,Mei,Collins,82.0,Female,125500.0,4,Bronze,2232,Family Household,Curbside Pickup,123,El Paso,TX,South,2017-02-23,True
20315,Amy,Smith,70.0,Female,39900.0,1,Silver,12053,Bulk Buyer,Online,137,Atlanta,GA,South,2024-12-03,True
20316,Avery,Moore,64.0,Non-Binary,180100.0,3,Platinum,36885,Retiree,In-Store,131,Milwaukee,WI,Midwest,2020-12-04,False
20317,Nancy,Phillips,53.0,Female,138700.0,1,Gold,20082,Young Professional,Mobile App,136,Mesa,AZ,West,2017-10-11,False
20318,Anthony,Miller,54.0,Male,177800.0,5,Platinum,46437,Retiree,Mobile App,120,Oklahoma City,OK,South,2022-08-21,False
20319,Susan,Miller,25.0,Female,56100.0,2,Gold,25332,Bulk Buyer,Mobile App,143,Miami,FL,South,2021-01-07,True
20320,Eric,Lopez,56.0,Male,35300.0,1,Bronze,5023,Bulk Buyer,Online,111,Austin,TX,South,2019-03-19,False
20321,Karen,Anderson,47.0,Female,22200.0,6,Platinum,42258,Budget Shopper,In-Store,145,Minneapolis,MN,Midwest,2022-08-20,True
20322,Linda,Williams,47.0,Female,110000.0,4,Platinum,45418,Tech Enthusiast,In-Store,139,Colorado Springs,CO,West,2019-09-27,True
20323,Priya,Davis,43.0,Female,83200.0,2,None,57,Family Household,Online,108,San Diego,CA,West,2021-11-06,False
20324,Karen,Edwards,52.0,Female,161900.0,1,Platinum,31838,Bulk Buyer,Curbside Pickup,132,Albuquerque,NM,West,2021-03-17,True
20325,Marcus,Evans,53.0,Male,48400.0,6,Bronze,4458,Family Household,Mobile App,109,Dallas,TX,South,2023-06-01,True
20326,Sofia,Perez,50.0,Female,160100.0,3,Platinum,45811,Family Household,Online,109,Dallas,TX,South,2019-09-25,False
20327,Eric,Carter,59.0,Male,140800.0,3,Platinum,35084,Budget Shopper,Online,135,Sacramento,CA,West,2019-07-20,False
20328,Eric,Davis,18.0,Male,112100.0,4,Gold,29432,Bulk Buyer,In-Store,110,Jacksonville,FL,South,2024-07-18,False
20329,Luis,Perez,55.0,Male,36500.0,5,Bronze,513,Bulk Buyer,Online,149,Wichita,KS,Midwest,2018-06-07,False
20330,Eric,Moore,43.0,Male,31400.0,4,Bronze,4519,Bulk Buyer,Online,132,Albuquerque,NM,West,2024-05-21,True
20331,Linda,Martin,74.0,Female,33200.0,3,Platinum,32528,Budget Shopper,Curbside Pickup,149,Wichita,KS,Midwest,2016-09-14,False
20332,Morgan,Edwards,56.0,Prefer Not to Say,137100.0,3,Platinum,40548,Bulk Buyer,Curbside Pickup,130,Baltimore,MD,Northeast,2019-12-09,False
20333,Amy,Smith,69.0,Female,49700.0,4,Gold,28888,Budget Shopper,In-Store,148,New Orleans,LA,South,2021-06-25,True
20334,Carlos,Jones,30.0,Male,32800.0,5,Gold,16659,Retiree,In-Store,147,Tampa,FL,South,2018-09-15,True
20335,Rachel,Patel,44.0,Female,187400.0,3,Bronze,3710,Tech Enthusiast,In-Store,132,Albuquerque,NM,West,2024-08-26,True
20336,Grace,Collins,84.0,Female,60800.0,3,Gold,24302,Family Household,In-Store,143,Miami,FL,South,2020-11-19,True
20337,Carlos,Anderson,35.0,Male,145300.0,1,Platinum,41518,Tech Enthusiast,Curbside Pickup,108,San Diego,CA,West,2021-04-10,False
20338,Michelle,Miller,19.0,Female,132300.0,1,Platinum,35242,Tech Enthusiast,Curbside Pickup,121,Nashville,TN,South,2020-01-09,True
20339,Riley,Chen,38.0,Non-Binary,74700.0,3,Gold,26411,Budget Shopper,In-Store,147,Tampa,FL,South,2016-03-01,True
20340,Eric,Campbell,23.0,Male,42400.0,2,Gold,16476,Retiree,Online,113,San Jose,CA,West,2021-08-25,True
20341,Nicole,Brown,61.0,Female,114100.0,3,Platinum,44953,Young Professional,Online,140,Omaha,NE,Midwest,2020-12-21,True
20342,Alex,Davis,47.0,Non-Binary,68700.0,6,Platinum,47210,Bulk Buyer,Mobile App,142,Virginia Beach,VA,South,2018-02-13,True
20343,Andrew,Wright,84.0,Male,83400.0,6,Platinum,45020,Family Household,Online,139,Colorado Springs,CO,West,2018-06-12,False
20344,Sofia,Moore,76.0,Female,83600.0,3,Silver,14689,Budget Shopper,Mobile App,122,Washington,DC,Northeast,2018-03-26,True
20345,Maria,Nelson,55.0,Female,137600.0,1,Silver,8062,Young Professional,Curbside Pickup,146,Tulsa,OK,South,2022-12-23,False
20346,Rachel,Wilson,19.0,Female,179200.0,4,Platinum,32710,Tech Enthusiast,Online,106,Philadelphia,PA,Northeast,2021-09-27,False
20347,James,Edwards,81.0,Male,93400.0,1,None,337,Bulk Buyer,Curbside Pickup,109,Dallas,TX,South,2022-09-22,False
20348,Wei,Nelson,78.0,Male,94100.0,4,Silver,6747,Young Professional,Curbside Pickup,137,Atlanta,GA,South,2022-11-27,False
20349,Rachel,Turner,41.0,Female,154600.0,2,Gold,17840,Retiree,Online,137,Atlanta,GA,South,2017-03-23,True
20350,Sofia,Patel,75.0,Female,71000.0,3,Platinum,42933,Family Household,Curbside Pickup,102,Los Angeles,CA,West,2024-03-08,True
20351,Nicole,Parker,49.0,Female,123500.0,2,Bronze,4426,Family Household,In-Store,115,Charlotte,NC,South,2020-12-14,True
20352,Michelle,Jones,53.0,Female,133200.0,1,Silver,6153,Bulk Buyer,Curbside Pickup,138,Kansas City,MO,Midwest,2018-06-26,True
20353,Raj,Chen,20.0,Male,121100.0,1,Bronze,5137,Tech Enthusiast,Mobile App,101,New York,NY,Northeast,2016-04-28,False
20354,Elena,Martin,55.0,Female,42500.0,5,None,292,Bulk Buyer,Curbside Pickup,147,Tampa,FL,South,2017-04-04,True
20355,Susan,Edwards,75.0,Female,135100.0,4,Platinum,35765,Budget Shopper,Curbside Pickup,121,Nashville,TN,South,2018-11-26,True
20356,Patricia,Moore,18.0,Female,80800.0,1,Platinum,46374,Tech Enthusiast,Online,137,Atlanta,GA,South,2018-12-13,False
20357,Aisha,Collins,51.0,Female,161400.0,3,Platinum,47736,Tech Enthusiast,Curbside Pickup,106,Philadelphia,PA,Northeast,2017-01-14,True
20358,Nicole,Mitchell,70.0,Female,122800.0,1,Platinum,31339,Budget Shopper,In-Store,125,Boston,MA,Northeast,2017-08-21,True
20359,Marcus,Mitchell,43.0,Male,28500.0,4,Platinum,35013,Tech Enthusiast,Online,131,Milwaukee,WI,Midwest,2019-08-14,True
20360,Andrew,Thomas,46.0,Male,158100.0,2,Gold,29926,Budget Shopper,Curbside Pickup,124,Las Vegas,NV,West,2021-06-25,True
20361,Nancy,Scott,46.0,Female,31300.0,4,Silver,9137,Tech Enthusiast,Online,121,Nashville,TN,South,2021-09-01,True
20362,Angela,Smith,58.0,Female,143300.0,3,Gold,18796,Retiree,In-Store,106,Philadelphia,PA,Northeast,2020-11-26,False
20363,Aisha,Thomas,22.0,Female,101500.0,4,Gold,23848,Family Household,Mobile App,138,Kansas City,MO,Midwest,2016-01-16,True
20364,Jason,Martin,68.0,Male,89300.0,5,Platinum,35356,Young Professional,Curbside Pickup,114,Columbus,OH,Midwest,2020-10-11,True
20365,Amy,Phillips,52.0,Female,161600.0,4,Platinum,31781,Retiree,Mobile App,107,San Antonio,TX,South,2019-05-22,True
20366,Casey,Davis,74.0,Prefer Not to Say,156700.0,2,Platinum,30915,Young Professional,In-Store,125,Boston,MA,Northeast,2018-12-08,False
20367,Lisa,Wilson,75.0,Female,62400.0,6,Silver,10556,Retiree,Mobile App,145,Minneapolis,MN,Midwest,2018-09-14,True
20368,Steven,Wilson,47.0,Male,116800.0,1,Platinum,43205,Tech Enthusiast,Mobile App,105,Phoenix,AZ,West,2024-11-11,True
20369,Nicole,Moore,69.0,Female,142500.0,2,Silver,13303,Bulk Buyer,Mobile App,102,Los Angeles,CA,West,2021-05-18,False
20370,James,Evans,42.0,Male,67400.0,4,Gold,20519,Family Household,Curbside Pickup,136,Mesa,AZ,West,2019-05-07,True
20371,Deborah,Davis,55.0,Female,24100.0,1,Platinum,41886,Tech Enthusiast,In-Store,120,Oklahoma City,OK,South,2016-08-04,False
20372,Andrew,Parker,84.0,Male,180500.0,3,Platinum,44368,Budget Shopper,Mobile App,122,Washington,DC,Northeast,2018-04-28,True
20373,Sofia,Carter,55.0,Female,156200.0,2,Platinum,37432,Tech Enthusiast,In-Store,150,Cleveland,OH,Midwest,2020-05-03,False
20374,Grace,Collins,31.0,Female,106600.0,3,Gold,21664,Family Household,In-Store,115,Charlotte,NC,South,2016-07-17,True
20375,Amy,Jones,81.0,Female,176000.0,2,Platinum,31042,Young Professional,Curbside Pickup,109,Dallas,TX,South,2023-04-14,True
20376,Robert,Patel,50.0,Male,40800.0,3,Platinum,46559,Bulk Buyer,Mobile App,129,Memphis,TN,South,2019-01-25,True
20377,Omar,Wilson,24.0,Male,166000.0,1,Platinum,46180,Bulk Buyer,In-Store,103,Chicago,IL,Midwest,2016-07-20,True
20378,Steven,Kim,69.0,Male,76800.0,5,Silver,7411,Tech Enthusiast,Mobile App,103,Chicago,IL,Midwest,2022-10-18,False
20379,Angela,Adams,50.0,Female,180000.0,5,Gold,18641,Bulk Buyer,Online,105,Phoenix,AZ,West,2019-10-16,True
20380,Jason,Wright,63.0,Male,117900.0,5,Gold,16990,Young Professional,Online,141,Raleigh,NC,South,2021-12-25,False
20381,Michael,Perez,77.0,Male,150400.0,5,Platinum,38813,Budget Shopper,In-Store,118,Seattle,WA,West,2021-01-23,True
20382,Grace,Anderson,64.0,Female,175800.0,1,Gold,29093,Retiree,In-Store,126,Detroit,MI,Midwest,2021-10-24,True
20383,Priya,Jones,36.0,Female,62300.0,2,Bronze,3582,Budget Shopper,Mobile App,117,San Francisco,CA,West,2023-10-21,False
20384,Michelle,Hernandez,36.0,Female,105300.0,5,Platinum,33586,Young Professional,Online,115,Charlotte,NC,South,2016-10-10,False
20385,Omar,Martin,57.0,Male,171000.0,1,Silver,9835,Budget Shopper,Mobile App,115,Charlotte,NC,South,2024-03-05,False
20386,Mei,Chen,60.0,Female,76000.0,2,Bronze,4988,Bulk Buyer,In-Store,112,Fort Worth,TX,South,2018-03-17,True
20387,Grace,Nguyen,53.0,Female,105400.0,5,Gold,25451,Tech Enthusiast,Online,146,Tulsa,OK,South,2022-01-03,True
20388,Marcus,Evans,57.0,Male,120900.0,6,Platinum,42961,Retiree,Online,106,Philadelphia,PA,Northeast,2016-10-07,True
20389,Riley,Baker,35.0,Non-Binary,158700.0,3,Silver,12188,Bulk Buyer,Mobile App,130,Baltimore,MD,Northeast,2021-12-28,True
20390,Kevin,Martinez,48.0,Male,78100.0,1,Platinum,39522,Young Professional,Curbside Pickup,113,San Jose,CA,West,2022-12-03,True
20391,Brian,Turner,24.0,Male,60700.0,6,Bronze,4574,Family Household,Online,119,Denver,CO,West,2016-10-11,True
20392,Michael,Patel,82.0,Male,164700.0,5,Platinum,34088,Retiree,Online,137,Atlanta,GA,South,2016-12-17,True
20393,Anthony,Mitchell,69.0,Male,124100.0,3,Platinum,41746,Family Household,Mobile App,110,Jacksonville,FL,South,2016-05-14,True
20394,Quinn,Patel,33.0,Non-Binary,127400.0,5,Gold,26597,Retiree,Curbside Pickup,123,El Paso,TX,South,2023-02-12,False
20395,Priya,Rodriguez,44.0,Female,41400.0,3,Gold,20372,Retiree,Mobile App,129,Memphis,TN,South,2024-11-03,False
20396,Marcus,Johnson,51.0,Male,124700.0,5,Silver,12185,Retiree,Online,148,New Orleans,LA,South,2019-05-24,False
20397,Nicole,Garcia,73.0,Female,154100.0,5,Gold,23780,Tech Enthusiast,Mobile App,135,Sacramento,CA,West,2017-10-12,False
20398,Priya,Smith,21.0,Female,46300.0,2,Silver,10574,Young Professional,Curbside Pickup,121,Nashville,TN,South,2018-08-04,False
